file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms
simulation 20241024T153633.mat,-42.2880593922123,1.7,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.33734956383278,1.3849895642498,0.665628327051904,0.502217435187437,0.985571729636614,0.820181596009287,0.212907930202618,0.434176419256654
simulation 20241024T153709.mat,-42.2880593922123,1.7,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.21294479897756,1.37353674390538,0.231642576996461,1.26840194009069,1.57568390438644,0.759035882311369,0.257344873138936,0.463953752152124
simulation 20241024T153724.mat,-42.2880593922123,1.7,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.32743437796345,1.39438087693222,0.571554059035164,0.646822736925126,1.00794431458712,0.816880977688965,0.217489058340383,0.440819055056413
simulation 20241024T153737.mat,-42.2880593922123,1.7,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.30082417038415,1.396900497408,0.435263337613887,0.903867812406663,1.51282848863872,0.806405342216476,0.233064894008783,0.452729988214601
simulation 20241024T153746.mat,-44.7064407624741,1.9,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.34879735288563,1.37262051827783,0.649193760656625,0.452149989496385,0.96543359019925,0.834085025252227,0.190918515141347,0.420203978436471
simulation 20241024T153816.mat,-44.7064407624741,1.9,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.31111879790547,1.38361522580847,0.421268759225146,0.874626245189609,1.5167757039537,0.820457143360679,0.2074105764373,0.440360942242636
simulation 20241024T153836.mat,-44.7064407624741,1.9,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.13966772320916,1.38865446676002,0.108123895969498,1.4520625153982,1.60405320010859,0.698613495282954,0.230087160719236,0.425014162981124
simulation 20241024T153857.mat,-42.2880593922123,1.7,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.1341507003912,1.40514652805598,0.112163688175705,1.46560243202733,1.59308928601671,0.691837819889338,0.270172031924677,0.437612265359977
simulation 20241024T153922.mat,-44.7064407624741,1.9,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.33845271754356,1.38201183096025,0.554725771371899,0.606164623675405,0.990885077277852,0.8306835093728,0.194812474058447,0.425243219388013
simulation 20241024T153936.mat,-44.7064407624741,1.9,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.22064914044469,1.3575027954232,0.223364824633422,1.25052986699969,1.59174701646844,0.76970620709055,0.225964145395247,0.45158470618016
simulation 20241024T160501-2.mat,-45.8678404210757,2,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.35386942855067,1.37291587075775,0.625126996473011,0.447396841678898,0.955780793716513,0.86385127808256,0.174413346671375,0.418356338299579
simulation 20241024T160501-6.mat,-45.8678404210757,2,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.34351644629273,1.37998668210929,0.537619643433943,0.59901566871876,1.00819225620479,0.860056560893665,0.177948752347146,0.42307021253394
simulation 20241024T160501-9.mat,-45.8678404210757,2,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.31561612702693,1.38116515066788,0.409609237861023,0.865327157328758,1.32430000052573,0.849712475041974,0.18855496937446,0.432497961002663
simulation 20241024T160501.mat,-45.8678404210757,2,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.22655377324995,1.35759577949608,0.219694556546033,1.23580734902292,1.52142344801809,0.806827290475085,0.260441551448472,0.451353457940108
simulation 20241024T160510-3.mat,-56.1764023175203,3,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.1648228498274,1.32693095621556,0.0927017369754073,1.3922216071983,1.5292103966683,0.735874551411852,0.172293265072444,0.379213069410363
simulation 20241024T160510-7-4.mat,-51.2818045813189,2.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.37841843039321,1.34623787507873,0.606423626643713,0.331770748704003,0.867168869706149,0.881362890799227,0.168096108797841,0.38928624446941
simulation 20241024T160510-7.mat,-56.1764023175203,3,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.35698639941377,1.33697257972075,0.364712818994132,0.751289483192126,1.03818416889821,0.878839468233735,0.137291587075778,0.397733138524248
simulation 20241024T160510.mat,-64.8669220002501,4,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.41631458629301,1.31340320854894,0.442601693287772,0.342530566584208,0.771246468569627,0.976224713900549,0.170288706716309,0.343523584829093
simulation 20241024T160517-9.mat,-56.1764023175203,3,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.38782701591181,1.34168645395511,0.485006338471605,0.445033829397133,0.863686988600506,0.917030150440241,0.240996820231731,0.378877641586803
simulation 20241024T160517.mat,-64.8669220002501,4,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.42938696582217,1.30515392863881,0.524303586440141,0.13877254298233,0.720461232029593,0.982780287774771,0.165574832481947,0.337631242036141
simulation 20241024T160524-5.mat,-56.1764023175203,3,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.39966684005726,1.33461564260357,0.569272303012145,0.266284224884247,0.826485382047499,0.925635662624314,0.230390603204418,0.371806830235261
simulation 20241024T160524.mat,-60.6774494648813,3.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.17511426961864,1.31576014566612,0.0878559143726334,1.3668763484173,1.56757403727711,0.731649115729443,0.132577712841417,0.36944989311808
simulation 20241024T160531-2.mat,-51.2818045813189,2.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.15477485784373,1.36113118517185,0.0980715567236724,1.41666974422236,1.53226930163729,0.722984648660966,0.172056409554194,0.395965435686363
simulation 20241024T160531.mat,-60.6774494648813,3.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.26558661323785,1.28511996314277,0.180317725437526,1.14708731632801,1.30311475165505,0.843613274229254,0.156147084013224,0.385948452938345
simulation 20241024T160535.mat,-56.1764023175203,3,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.25434417076765,1.29797057792081,0.191483010286996,1.17373344490105,1.36005161691558,0.83095800802077,0.216783121583234,0.403976291430519
simulation 20241024T160538-6.mat,-51.2818045813189,2.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.24076917975264,1.32695559697273,0.202909526219871,1.20222337719213,1.50555387586226,0.825862772580904,0.205053529194725,0.42307021253394
simulation 20241024T160538.mat,-60.6774494648813,3.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.37124590433655,1.32165248845907,0.346878249461062,0.710876542345323,0.984843947208798,0.931562365404048,0.218605917618514,0.376520704469622
simulation 20241024T160539.mat,-45.8678404210757,2,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.14314230448639,1.38317285029523,0.106514387649384,1.4433707669538,1.45195922003348,0.688108265216498,0.183205871386411,0.420764916528931
simulation 20241024T160544.mat,-60.6774494648813,3.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.40307954250203,1.32636636269343,0.461981954762171,0.38887750076807,0.811733116255998,0.953040272108169,0.196215015005297,0.357665207532177
simulation 20241024T160545.mat,-51.2818045813189,2.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.33728872436503,1.35641731093749,0.383572685863437,0.805176739146674,1.13185019269357,0.866256032826042,0.15791478685111,0.412463995506627
simulation 20241024T160551.mat,-60.6774494648813,3.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.41558300365302,1.3181170827833,0.544944648773093,0.195994422943792,0.766905847880604,0.959439639043066,0.190322672212345,0.351772864739225
simulation 20241024T160552.mat,-51.2818045813189,2.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.36759677360874,1.35877424805467,0.508896141856987,0.515108874887841,0.926229979601587,0.878788712687839,0.148487038382387,0.403036247037905
simulation 20241024T160558.mat,-56.1764023175203,3,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.16530724376949,1.33697257972075,0.0923062961368756,1.39097485518407,1.55280186534032,0.72760046681778,0.149076272661682,0.380056110145393
simulation 20241024T160559.mat,-51.2818045813189,2.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.37893568497028,1.35288190526172,0.595717585650242,0.348626645010557,0.874788326246793,0.881878316801806,0.146130101265206,0.399500841362134
simulation 20241024T160601.mat,-56.1764023175203,3,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.35453838682331,1.33406612188239,0.365068773281136,0.755011447408325,1.44377281908719,0.883269924671617,0.155924355601493,0.38970596009687
simulation 20241024T160605-3.mat,-45.8678404210757,2,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.2245995643729,1.35169417823571,0.219465023482158,1.2414641889004,1.52861397093867,0.78238676184942,0.223918287250059,0.445528138549087
simulation 20241024T160605.mat,-56.1764023175203,3,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.25363140500977,1.30397546008022,0.190236062141258,1.17325986390766,1.5246143275216,0.835826897166103,0.176181049509261,0.401268544200019
simulation 20241024T160606.mat,-45.8678404210757,2,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.1432832352627,1.3917713676952,0.105865661727154,1.44465009663041,1.44465009663041,0.716788137955523,0.208588934870496,0.419534806858169
simulation 20241024T160612.mat,-64.8669220002501,4,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.38204790485324,1.30510574358763,0.331978054099677,0.681474000626817,1.45376625680069,0.932430753962604,0.162639805640858,0.358227288037349
simulation 20241024T160614.mat,-51.2818045813189,2.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.37778909771069,1.34490469304434,0.60899041268592,0.328719985800891,0.893096223028942,0.875725312118413,0.179694751203824,0.388365137879007
simulation 20241024T160630.mat,-56.1764023175203,3,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.3858059164715,1.33616470001969,0.488107087929803,0.437938466903269,0.858705483676545,0.902024889251206,0.204191652759425,0.373756766253379
simulation 20241024T160633.mat,-45.8678404210757,2,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.31586764433633,1.37813626276571,0.413734073699923,0.861688426795801,1.11454656894183,0.835819025655784,0.230633737289423,0.431677522842898
simulation 20241024T160641.mat,-64.8669220002501,4,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.41703226569547,1.31014233111715,0.449292143850431,0.33084256631978,0.801729380051701,0.949145460675857,0.15088776807197,0.347314681723381
simulation 20241024T160659.mat,-56.1764023175203,3,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.39786027966906,1.32819010309794,0.578714995375254,0.248896164015812,0.830041728607617,0.908199926072716,0.197895918347521,0.368300463096395
simulation 20241024T160703.mat,-45.8678404210757,2,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.34398686514182,1.37687711588333,0.545862461520362,0.58825161149604,0.960024866417571,0.848499107453907,0.213425396563552,0.41992548527401
simulation 20241024T160711.mat,-64.8669220002501,4,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.43036512400888,1.30258744982287,0.538674156684411,0.118843005678073,0.761031221138766,0.95513185923087,0.147110327424827,0.342697809821318
simulation 20241024T160728.mat,-51.2818045813189,2.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.15456127950824,1.35127446260825,0.098632262004736,1.41626375568689,1.50092674034766,0.729012950460408,0.205450799641806,0.396421410136234
simulation 20241024T160733.mat,-45.8678404210757,2,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.3544729543612,1.36806308770666,0.638537995447622,0.431018855762705,0.927687177067871,0.852567503285082,0.208388809034028,0.415308613371947
simulation 20241024T160735.mat,-45.8678404210757,2,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.14231569814228,1.3810956053327,0.106317919036566,1.44560966271256,1.60900683079407,0.700819554931918,0.217260001933494,0.419287752808918
simulation 20241024T160740.mat,-60.6774494648813,3.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.17392509506761,1.30636489047001,0.0879293648394339,1.3711664586776,1.54786730186785,0.769788930843862,0.2255971497599,0.364523022449253
simulation 20241024T160755.mat,-51.2818045813189,2.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.24118181399421,1.32147465305858,0.203921535235512,1.2035878131791,1.3163114040948,0.797765516893718,0.181946724504031,0.422024063411311
simulation 20241024T160802.mat,-64.8669220002501,4,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.18381923014412,1.29690464872868,0.0840951530113574,1.34599838614856,1.57878407698377,0.803724508264737,0.23746141455596,0.360022144649357
simulation 20241024T160807.mat,-51.2818045813189,2.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.33646725437314,1.35246355447165,0.386888973416955,0.803786413010043,1.34548172765368,0.858526556303629,0.197332094534218,0.407834932464507
simulation 20241024T160809.mat,-64.8669220002501,4,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.27680153453132,1.2697998718811,0.172336781599079,1.12280881589755,1.23525426868811,0.8505404923688,0.140826992751549,0.375342235911032
simulation 20241024T160816.mat,-64.8669220002501,4,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.38273232283117,1.30868933431458,0.330933319521136,0.679051636058534,0.947141822737444,0.957525823064792,0.185608797977984,0.357665207532177
simulation 20241024T160822.mat,-51.2818045813189,2.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.33706642224001,1.35337304074556,0.386463267276246,0.803052930850923,1.45269059368295,0.864932379679555,0.183205871386411,0.408593163332582
simulation 20241024T160824.mat,-45.8678404210757,2,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.34360597040844,1.37651447719493,0.547188677206998,0.587070141961868,0.982520268223679,0.836502045263593,0.185650217782918,0.419287752808918
simulation 20241024T160849.mat,-45.8678404210757,2,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.22435513259428,1.35040204680966,0.219679577754737,1.24200346590715,1.42127889093154,0.773702885296552,0.214511325050836,0.445858296007954
simulation 20241024T160853.mat,-51.2818045813189,2.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.36743593060349,1.35463218762794,0.515187208335873,0.504348135340674,0.887313161362885,0.876933093746203,0.171873549444984,0.398519988273536
simulation 20241024T160923.mat,-60.6774494648813,3.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.26554884075856,1.2790833746851,0.181347970055564,1.14843916955871,1.4468115304162,0.84574529094596,0.183625587013872,0.388866528841949
simulation 20241024T160927.mat,-51.2818045813189,2.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.36646549506908,1.35360883650609,0.515528873674692,0.504079288048097,0.926220484325336,0.871426427480716,0.183817766527812,0.394778717271877
simulation 20241024T160947.mat,-45.8678404210757,2,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.35413149096888,1.3673522209194,0.64173821177878,0.428845018612406,0.955124584200725,0.841301829301167,0.227796596650353,0.414477568264265
simulation 20241024T160951.mat,-60.6774494648813,3.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.36878689886681,1.3181169280389,0.346835710773503,0.716216101647627,1.44799752077865,0.912311254344219,0.186983312033554,0.370818756861157
simulation 20241024T161006.mat,-45.8678404210757,2,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.31557622511696,1.37765975922937,0.414510144537664,0.861823326002359,1.50865432349003,0.826200597967381,0.197332094534218,0.433260193629101
simulation 20241024T161021.mat,-60.6774494648813,3.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.40209501938698,1.32189436868604,0.466663535976191,0.381098694640478,0.829527579897334,0.929731940459576,0.171873549444984,0.358647003664809
simulation 20241024T161050-5.mat,-56.1764023175203,3,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.38536243480198,1.33551338036191,0.489494382024256,0.436462691226558,0.875762975410552,0.894528634290472,0.195499643279112,0.374392697058824
simulation 20241024T161050.mat,-60.6774494648813,3.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.41483057377238,1.3139197717643,0.556466139803202,0.179457633020662,0.796481704665539,0.935722358342401,0.167256677542921,0.353610416135286
simulation 20241024T161111.mat,-64.8669220002501,4,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.18148493558793,1.28999598099906,0.0837494599379107,1.35405892047704,1.56205885445912,0.77882387173614,0.186983312033554,0.352351269252905
simulation 20241024T161121.mat,-56.1764023175203,3,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.16430960777049,1.32497678564505,0.0927074577026636,1.39332348059789,1.52107568886476,0.737185983058763,0.1840468229347,0.378744768789701
simulation 20241024T161126.mat,-51.2818045813189,2.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.15417775125188,1.34925676477521,0.0986849725766568,1.41709893774036,1.48753878560442,0.728536462266156,0.225964145395247,0.396611168526983
simulation 20241024T161137.mat,-64.8669220002501,4,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.27603256313089,1.26355389646907,0.173105436264233,1.12530012057943,1.48185576967908,0.855596770630764,0.162639805640858,0.37585534439068
simulation 20241024T161205.mat,-56.1764023175203,3,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.25392973065373,1.29680284759778,0.191610937726764,1.17477452115878,1.50939955451714,0.817849806985129,0.181756258865818,0.403711917140518
simulation 20241024T161212.mat,-56.1764023175203,3,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.39749246927386,1.32726734971393,0.582451021485385,0.245542091173832,0.84044676088661,0.900456248609449,0.189773233106906,0.369353456107283
simulation 20241024T161234.mat,-60.6774494648813,3.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.40228039526933,1.32131188313483,0.469023544187645,0.378104187469031,0.834066922769474,0.920913257512064,0.165264197569865,0.36064931264553
simulation 20241024T161240.mat,-51.2818045813189,2.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.24015853418813,1.3199375446935,0.20376871957437,1.20587599544134,1.46089197377973,0.80248334944187,0.218634340374824,0.421807373284689
simulation 20241024T161321.mat,-56.1764023175203,3,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.35359061597642,1.33322281629303,0.365074304187685,0.756723559038122,1.16475754752769,0.880810488340324,0.165264197569865,0.38790702506523
simulation 20241024T161337.mat,-60.6774494648813,3.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.41469913541663,1.31329490889374,0.560799253332149,0.175507339329587,0.799456641451407,0.926421395612099,0.161141182245877,0.354693846066436
simulation 20241024T161356-1.mat,-64.8669220002501,4,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.42944677251733,1.30132671163382,0.541275164654057,0.114100205772792,0.764921438083921,0.944822000114121,0.142072236372431,0.339747915516979
simulation 20241024T161356.mat,-60.6774494648813,3.5,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.36858046065226,1.31741792421773,0.347354452395168,0.716548840563191,1.08182176226107,0.903951324337925,0.179236638390047,0.371873076583054
simulation 20241024T161440.mat,-60.6774494648813,3.5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.2651799332915,1.27779116582604,0.181469216480968,1.14963937004495,1.53658658374397,0.840512590296706,0.20099699704443,0.388136081472118
simulation 20241024T161502.mat,-64.8669220002501,4,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.38252941280938,1.30453350133026,0.333029610179327,0.680048871384107,1.02391532320651,0.922965353527334,0.15650279000639,0.36036299213692
simulation 20241024T161517.mat,-60.6774494648813,3.5,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.17310069677543,1.30481982183887,0.0878348504347556,1.37307758469008,1.54101582994347,0.762014138681643,0.207868689251077,0.364314215155742
simulation 20241024T161608.mat,-64.8669220002501,4,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.41622794946878,1.30934368587492,0.450547209134554,0.328765311305226,0.800495883445012,0.93924725535535,0.145508082475755,0.345016212875408
simulation 20241024T161615.mat,-64.8669220002501,4,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.18092943127976,1.28849955284807,0.0837507206854473,1.35531189851383,1.55633023195671,0.769649845774066,0.176888810219443,0.352116961488943
simulation 20241024T161709.mat,-64.8669220002501,4,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.27548273030671,1.26215806605591,0.173159180211274,1.12687342985564,1.37407449157221,0.853828481585969,0.174140133336784,0.37593882780532
simulation 20241024T214526-2.mat,-72.523423541868,5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.43959042569493,1.2933692430529,0.412373256300383,0.266018541764888,0.706757142925474,1.00740563304304,0.138470055634369,0.323489619333057
simulation 20241024T214526-3.mat,-79.4454300427646,6,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.42174853965698,1.27097834043969,0.28714385358606,0.580667399094214,0.83982657266481,1.00587660963057,0.129042307165646,0.321132682215876
simulation 20241024T214526-9.mat,-79.4454300427646,6,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.4753815093157,1.27215680899828,0.46788263165562,-0.0324124548644709,0.596452019819496,1.03156587361629,0.117257621579742,0.305812590954202
simulation 20241024T214526.mat,-72.523423541868,5,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.29754158897859,1.24269509503352,0.160206765738703,1.07834999348795,1.14473492682134,0.858573030974637,0.120793027255513,0.358843676090767
simulation 20241024T214535-1.mat,-79.4454300427646,6,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.46041015952738,1.27804915179123,0.390007303621338,0.200946236513192,0.649704562289567,1.02620204438184,0.119614558696923,0.310526465188563
simulation 20241024T214535-7-9.mat,-72.523423541868,5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.4536500666371,1.28629843170136,0.491876996682597,0.04575613176897,0.661632165894948,1.01419866239954,0.134934649958598,0.318775745098695
